id,county,pop_over_25,median_income,median_income_no_hs,median_income_hs,median_income_some_college,median_income_college,median_income_graduate_degree
51023,"Botetourt County, Virginia",23683,37340,19661,30118,40857,43650,56948
51027,"Buchanan County, Virginia",17700,30898,26102,30503,30992,37316,39643
51031,"Campbell County, Virginia",38479,31816,14876,27265,34780,39950,42163
51033,"Caroline County, Virginia",19695,36699,20548,33367,32292,59713,62729
51035,"Carroll County, Virginia",21886,23795,16328,22201,25690,38017,41351
51041,"Chesterfield County, Virginia",213149,42009,24180,32105,37722,54524,65796
51047,"Culpeper County, Virginia",31821,36346,25208,30930,36388,51401,55492
51053,"Dinwiddie County, Virginia",19363,36869,25715,36696,36131,45380,54081
51059,"Fairfax County, Virginia",759583,59512,23084,29266,42940,70282,100823
51061,"Fauquier County, Virginia",45021,47927,22148,40373,45751,59643,84360
51065,"Fluvanna County, Virginia",18507,38099,24552,26845,39301,47415,76563
51067,"Franklin County, Virginia",40400,31416,22073,28997,30398,41652,42151
51069,"Frederick County, Virginia",54779,40199,29232,31801,36844,54487,58605
51073,"Gloucester County, Virginia",26104,33941,20551,30696,35500,36452,53790
51075,"Goochland County, Virginia",15967,41204,19180,29577,26589,54077,97849
51083,"Halifax County, Virginia",25288,30224,22763,24088,28042,40061,40128
51085,"Hanover County, Virginia",67897,43361,26370,35326,40744,53608,70139
51087,"Henrico County, Virginia",214126,39835,18490,28607,33575,51232,70600
51089,"Henry County, Virginia",38217,25952,21003,25375,23815,40290,57321
51093,"Isle of Wight County, Virginia",25042,38707,18772,34091,38377,49467,66534
51095,"James City County, Virginia",49576,39546,20967,27039,36560,51935,65279
51099,"King George County, Virginia",15753,49494,32824,40159,51397,61641,101520
51105,"Lee County, Virginia",18629,26098,17745,21736,25637,42698,53587
51107,"Loudoun County, Virginia",214304,63515,23707,33798,50541,79519,101317
51109,"Louisa County, Virginia",23939,35764,21957,30342,35918,46308,52243
51117,"Mecklenburg County, Virginia",23295,26660,18352,26004,26338,36315,51408
51121,"Montgomery County, Virginia",51157,35483,20463,28479,30179,41498,50487
51137,"Orange County, Virginia",24331,32627,22094,28025,32035,55621,64342
51139,"Page County, Virginia",17119,27995,14906,25205,32200,41738,60227
51143,"Pittsylvania County, Virginia",45397,29379,18255,24542,31502,38713,47909
51145,"Powhatan County, Virginia",20200,44033,17112,34718,42583,59785,75043
51147,"Prince Edward County, Virginia",12842,28742,9055,24924,31677,33311,51106
51149,"Prince George County, Virginia",25213,37226,16552,33426,34579,60660,56471
51153,"Prince William County, Virginia",269306,51090,26700,32249,46471,70932,88418
51155,"Pulaski County, Virginia",25643,31675,17961,27845,31690,41686,58397
51161,"Roanoke County, Virginia",66513,39753,24375,32356,33779,45297,61740
51163,"Rockbridge County, Virginia",16626,29908,26094,28540,26834,36629,47708
51165,"Rockingham County, Virginia",52259,31084,20730,26934,31902,42447,53043
51167,"Russell County, Virginia",20544,30722,22891,24511,31238,37174,51650
51169,"Scott County, Virginia",16811,30828,18173,31935,27448,45625,54837
51171,"Shenandoah County, Virginia",30309,29780,19620,27538,31487,42773,56629
51173,"Smyth County, Virginia",22754,30154,22820,27131,26999,40433,48264
51177,"Spotsylvania County, Virginia",81563,41518,23125,31232,41175,54207,73236
51179,"Stafford County, Virginia",83623,52096,20318,33771,51433,65090,100582
51185,"Tazewell County, Virginia",31941,28512,18140,25454,27120,37188,62145
51187,"Warren County, Virginia",26172,38442,22820,32119,41718,53207,64924
51191,"Washington County, Virginia",39477,30668,17229,25651,30948,36885,51083
51195,"Wise County, Virginia",28116,29154,18136,24883,25227,36391,57219
51197,"Wythe County, Virginia",21170,28346,21619,24593,30936,43230,44210
51199,"York County, Virginia",43385,46312,26010,28455,41974,51589,80216
51510,"Alexandria city, Virginia",111619,58232,21046,28723,40017,69146,90538
51540,"Charlottesville city, Virginia",26262,33448,20879,25281,31262,36588,55424
51550,"Chesapeake city, Virginia",149627,40962,19921,30376,39235,51961,72052
51590,"Danville city, Virginia",29355,27034,16072,21655,27318,34172,53017
51600,"Fairfax city, Virginia",16281,52000,21275,27432,45788,62446,95979
51630,"Fredericksburg city, Virginia",15627,35813,22160,26882,31687,55024,75000
51650,"Hampton city, Virginia",89120,33237,17701,26063,32407,45467,64019
51660,"Harrisonburg city, Virginia",23458,26044,19254,22795,26347,31181,44706
51670,"Hopewell city, Virginia",14402,28756,11639,26574,36734,36935,55702
51680,"Lynchburg city, Virginia",43632,28577,16840,22855,26044,34792,54633
51683,"Manassas city, Virginia",25246,36708,27328,31727,36709,46359,61682
51700,"Newport News city, Virginia",114160,31586,18596,25868,31521,42788,53276
51710,"Norfolk city, Virginia",147781,31106,19424,24710,29642,42320,62098
51730,"Petersburg city, Virginia",21843,27236,18814,26689,29867,35859,48274
51740,"Portsmouth city, Virginia",63105,31982,18746,29532,32008,41541,52515
51760,"Richmond city, Virginia",139224,31169,17764,22289,28605,41144,54922
51770,"Roanoke city, Virginia",67896,28021,16324,21943,30275,37334,57166
51775,"Salem city, Virginia",16895,31892,17313,26319,27056,45149,51281
51790,"Staunton city, Virginia",17042,28275,18337,22696,29158,40404,47833
51800,"Suffolk city, Virginia",55911,39986,22277,33565,37737,50552,63079
51810,"Virginia Beach city, Virginia",294372,40087,22361,30518,36249,48798,62928
51820,"Waynesboro city, Virginia",14429,31416,27287,31232,27271,48052,48070
51840,"Winchester city, Virginia",17572,31243,17829,26755,32544,43297,57663
53003,"Asotin County, Washington",15499,28516,14608,25287,27961,34714,63750
53005,"Benton County, Washington",116756,37307,18033,31252,34466,62129,66421
53007,"Chelan County, Washington",49091,31231,19476,26042,32370,45456,56852
53009,"Clallam County, Washington",53949,29784,16707,26895,27428,38429,54097
53011,"Clark County, Washington",288209,36956,20876,30893,35858,50116,63463
53015,"Cowlitz County, Washington",69649,32124,18755,26838,33539,51440,59594
53017,"Douglas County, Washington",25469,28593,20036,24095,31869,44755,59730
53021,"Franklin County, Washington",47652,28388,19555,26864,34147,51256,53272
53025,"Grant County, Washington",54479,27825,18921,27658,31299,38795,55959
53027,"Grays Harbor County, Washington",50515,30297,18797,24917,31095,47620,51715
53029,"Island County, Washington",56011,36560,21476,33431,34010,44212,60772
53031,"Jefferson County, Washington",23577,24109,20536,21574,23762,25053,36832
53033,"King County, Washington",1403272,45974,21779,31165,37802,58603,76350
53035,"Kitsap County, Washington",172300,40730,22319,30829,39885,52109,62130
53037,"Kittitas County, Washington",24673,32350,21186,29632,30971,36093,49982
53039,"Klickitat County, Washington",14977,26292,20931,28066,23403,39748,41569
53041,"Lewis County, Washington",52191,30039,19766,29014,27642,38804,52612
53045,"Mason County, Washington",44126,30440,14034,26989,30419,41704,62153
53047,"Okanogan County, Washington",28447,27296,18591,23936,28338,36208,55791
53049,"Pacific County, Washington",15673,25722,17857,22000,25931,33920,57969
53053,"Pierce County, Washington",532613,39882,23358,32113,39082,51585,62277
53057,"Skagit County, Washington",80971,33787,20882,30483,33648,43015,59266
53061,"Snohomish County, Washington",495744,42103,25474,33304,40696,57077,70472
53063,"Spokane County, Washington",315589,33276,19279,26788,31454,42025,61700
53065,"Stevens County, Washington",30634,29750,26145,27251,26394,36811,51979
53067,"Thurston County, Washington",176589,40815,20553,32232,38356,49819,63565
53071,"Walla Walla County, Washington",38520,30626,20116,22955,30447,41898,60633
53073,"Whatcom County, Washington",132556,33743,19578,29635,31978,40965,57118
53075,"Whitman County, Washington",21747,31471,20000,22528,28414,31952,48737
53077,"Yakima County, Washington",147323,26665,18441,24881,30562,45010,59698
54003,"Berkeley County, West Virginia",72181,35875,19668,30614,35545,47440,57217
54005,"Boone County, West Virginia",16984,33295,31761,30503,31599,42004,55083
54009,"Brooke County, West Virginia",17029,30783,18971,28586,27662,40075,49509
54011,"Cabell County, West Virginia",65094,30460,11045,23345,25159,43706,54362
54019,"Fayette County, West Virginia",32984,28185,22168,26824,22671,38271,52529
54025,"Greenbrier County, West Virginia",25954,29211,20585,27197,30481,36640,47750
54027,"Hampshire County, West Virginia",16949,27037,18973,27119,27925,37604,43438
54029,"Hancock County, West Virginia",22352,27744,18346,24553,28284,42031,48220
54033,"Harrison County, West Virginia",49246,32024,20059,26825,30394,47724,61306
54035,"Jackson County, West Virginia",20478,32035,18063,25925,30670,42315,53958
54037,"Jefferson County, West Virginia",36400,40768,19452,30416,41549,59784,69493
54039,"Kanawha County, West Virginia",137193,33595,17385,27107,30839,43769,61841
54043,"Lincoln County, West Virginia",15149,30900,25082,22734,31516,40881,62715
54045,"Logan County, West Virginia",26176,30163,20739,25789,30663,50710,48910
54047,"McDowell County, West Virginia",15585,26331,28053,23394,24877,31344,70324
54049,"Marion County, West Virginia",39128,32266,15712,25537,31783,44513,57792
54051,"Marshall County, West Virginia",23546,28880,21225,25962,27589,40666,46948
54053,"Mason County, West Virginia",19257,27914,15640,26826,27704,36195,61290
54055,"Mercer County, West Virginia",43732,29304,19898,22879,25502,39859,50906
54057,"Mineral County, West Virginia",19448,28571,30262,22669,32380,46434,34476
54059,"Mingo County, West Virginia",18500,34940,26667,35246,28500,36841,43947
54061,"Monongalia County, West Virginia",59022,35521,21609,26999,28501,37016,54003
54067,"Nicholas County, West Virginia",18630,32017,24615,25551,25469,45610,74605
54069,"Ohio County, West Virginia",30616,30630,9900,23186,26187,39388,51844
54077,"Preston County, West Virginia",24730,27420,16423,26584,26752,33029,52550
54079,"Putnam County, West Virginia",39465,37461,22001,30296,32575,52326,61058
54081,"Raleigh County, West Virginia",56092,30980,15028,28154,26478,40121,49316
54083,"Randolph County, West Virginia",21259,27579,20267,23178,31011,27352,44474
54097,"Upshur County, West Virginia",16636,27174,21032,25404,24455,45223,40144
54099,"Wayne County, West Virginia",29237,32898,14348,29806,32943,37491,40266
54107,"Wood County, West Virginia",61289,29219,14802,24032,28004,47360,53566
54109,"Wyoming County, West Virginia",16495,32281,20644,31104,31029,35833,44607
55001,"Adams County, Wisconsin",16265,25453,19688,22874,27689,41433,53594
55005,"Barron County, Wisconsin",32502,28695,21680,25978,30250,39649,48438
55009,"Brown County, Wisconsin",166154,34251,21222,27588,33627,46779,61791
55015,"Calumet County, Wisconsin",33184,40188,28281,34994,38494,50394,66496
55017,"Chippewa County, Wisconsin",43862,31654,16966,27787,31618,41414,54495
55019,"Clark County, Wisconsin",21833,29845,23646,28304,29594,40794,50964
55021,"Columbia County, Wisconsin",39670,36877,23687,32106,37840,46306,54774
55025,"Dane County, Wisconsin",328588,40164,18662,29224,34548,48006,59334
55027,"Dodge County, Wisconsin",62840,33213,20908,30674,35657,41543,53322
55029,"Door County, Wisconsin",21420,28811,20847,25080,28931,35897,50263
55031,"Douglas County, Wisconsin",30442,30905,15795,28891,28119,40694,55556
55033,"Dunn County, Wisconsin",26518,32014,20683,29482,30388,41916,52513
55035,"Eau Claire County, Wisconsin",62443,31949,21702,25263,30738,40794,55842
55039,"Fond du Lac County, Wisconsin",70175,35733,21660,31255,35524,45324,63727
55043,"Grant County, Wisconsin",31632,30589,21884,26195,30136,41299,52321
55045,"Green County, Wisconsin",25639,33350,29679,28301,34070,42690,57445
55049,"Iowa County, Wisconsin",16554,31708,22972,26858,30872,41157,53519
55053,"Jackson County, Wisconsin",14441,30365,20305,26350,32368,44821,49417
55055,"Jefferson County, Wisconsin",56345,34523,22505,30652,35481,43638,57404
55057,"Juneau County, Wisconsin",19192,28487,13688,24755,31740,36283,44732
55059,"Kenosha County, Wisconsin",109017,36863,20264,30554,35805,52140,67530
55061,"Kewaunee County, Wisconsin",14509,33613,21540,30839,37245,43409,42031
55063,"La Crosse County, Wisconsin",73560,34221,19124,27204,31909,42482,54843
55067,"Langlade County, Wisconsin",14396,30363,22787,27047,32029,34543,49282
55069,"Lincoln County, Wisconsin",20795,30947,22891,28221,31016,44030,61750
55071,"Manitowoc County, Wisconsin",57331,33616,22190,29959,32119,46418,59980
55073,"Marathon County, Wisconsin",91972,33944,22541,29555,34723,42963,64207
55075,"Marinette County, Wisconsin",30104,30503,19923,29957,27407,38801,52877
55079,"Milwaukee County, Wisconsin",615532,33069,18903,26159,30807,45768,60620
55081,"Monroe County, Wisconsin",30309,31110,22567,28104,31347,41819,51002
55083,"Oconto County, Wisconsin",27003,34218,23172,30938,34480,46932,55396
55085,"Oneida County, Wisconsin",27036,28184,11484,23518,24454,42675,56077
55087,"Outagamie County, Wisconsin",119439,37290,23096,31004,35320,49366,62000
55089,"Ozaukee County, Wisconsin",60186,43911,20441,30357,37084,54443,77585
55093,"Pierce County, Wisconsin",25183,36316,23250,32880,31995,43850,64805
55095,"Polk County, Wisconsin",30862,31079,16679,25910,31980,45352,52804
55097,"Portage County, Wisconsin",44460,31939,20814,28231,28912,41115,63333
55101,"Racine County, Wisconsin",131453,35972,22829,30126,35734,49400,63540
55105,"Rock County, Wisconsin",107579,31700,21644,27321,30699,44020,59295
55109,"St. Croix County, Wisconsin",56742,40875,23837,32764,37012,55073,60114
55111,"Sauk County, Wisconsin",43409,32385,22226,27341,33552,42780,54359
55115,"Shawano County, Wisconsin",29430,30539,19048,26735,30688,39594,57520
55117,"Sheboygan County, Wisconsin",79335,33773,21395,28040,32614,47008,58394
55119,"Taylor County, Wisconsin",14262,30210,22981,28671,30984,36450,53750
55121,"Trempealeau County, Wisconsin",20182,32053,25015,28172,32306,41499,50838
55123,"Vernon County, Wisconsin",20257,30617,21401,25929,31508,41500,50791
55125,"Vilas County, Wisconsin",16469,25865,20927,20720,26213,31890,44401
55127,"Walworth County, Wisconsin",67249,35040,22483,30128,34272,46188,55128
55131,"Washington County, Wisconsin",92024,41578,21924,33965,40553,55283,63125
55133,"Waukesha County, Wisconsin",273022,45077,23000,31731,38729,57509,72789
55135,"Waupaca County, Wisconsin",37248,33482,22625,30405,34510,38845,61075
55137,"Waushara County, Wisconsin",18094,28187,17393,25470,30066,37702,45083
55139,"Winnebago County, Wisconsin",111877,35854,21725,30391,34170,44689,60433
55141,"Wood County, Wisconsin",52421,31388,15000,26948,31080,40432,66250
56001,"Albany County, Wyoming",19992,33038,19000,30380,25359,34397,57896
56005,"Campbell County, Wyoming",29672,50483,30361,50636,47572,52670,59704
56013,"Fremont County, Wyoming",27082,30841,17639,28835,25700,44776,52891
56021,"Laramie County, Wyoming",62660,36827,20520,30332,35552,47871,60044
56025,"Natrona County, Wyoming",52505,36444,21002,29822,35113,50149,60576
56029,"Park County, Wyoming",20148,31281,11167,30216,29969,29882,60279
56033,"Sheridan County, Wyoming",20670,36222,18640,32089,33850,43007,53763
56037,"Sweetwater County, Wyoming",28268,43344,27524,40414,42724,55095,66426
56039,"Teton County, Wyoming",16318,34055,23452,26118,31151,36321,54194
56041,"Uinta County, Wyoming",13285,32976,21954,30038,30249,47703,49432
